            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2407665.500000000, A.D. 1879-Nov-12 00:00:00.0000,  3.293874079407393E+09,  3.005167638263390E+09, -1.377625638319730E+08, -3.192110834036971E+05,  3.510782805010664E+05,  1.757776350169223E+02,
2407675.500000000, A.D. 1879-Nov-22 00:00:00.0000,  3.290679490236884E+09,  3.008676167500074E+09, -1.377610897301629E+08, -3.197240322113245E+05,  3.507217381086698E+05,  1.879286840727794E+02,
2407685.500000000, A.D. 1879-Dec-02 00:00:00.0000,  3.287481123856528E+09,  3.012181477644602E+09, -1.377593633532829E+08, -3.200542714206335E+05,  3.502939824931242E+05,  1.335349913147482E+02,
2407695.500000000, A.D. 1879-Dec-12 00:00:00.0000,  3.284278712023895E+09,  3.015683435169936E+09, -1.377574480744990E+08, -3.203466750016865E+05,  3.500314571648500E+05,  1.948482554302473E+02,
2407705.500000000, A.D. 1879-Dec-22 00:00:00.0000,  3.281072483293168E+09,  3.019181858072666E+09, -1.377554887927957E+08, -3.208412857245391E+05,  3.497390874105675E+05,  2.532825174941458E+02,
2407715.500000000, A.D. 1880-Jan-01 00:00:00.0000,  3.277862602688273E+09,  3.022676974273208E+09, -1.377533368624454E+08, -3.212494193660454E+05,  3.492984113209696E+05,  1.976332494561511E+02,
2407725.500000000, A.D. 1880-Jan-11 00:00:00.0000,  3.274648774781972E+09,  3.026168824961037E+09, -1.377509372663143E+08, -3.215043532669743E+05,  3.489766020208537E+05,  2.132238896239777E+02,
2407735.500000000, A.D. 1880-Jan-21 00:00:00.0000,  3.271431035254946E+09,  3.029657161870794E+09, -1.377484714349082E+08, -3.219357694077197E+05,  3.487325975431207E+05,  3.004017343691139E+02,
2407745.500000000, A.D. 1880-Jan-31 00:00:00.0000,  3.268209671968616E+09,  3.033142097416716E+09, -1.377458849120440E+08, -3.224136194472442E+05,  3.483236621548719E+05,  2.735907562976031E+02,
2407755.500000000, A.D. 1880-Feb-10 00:00:00.0000,  3.264984484672151E+09,  3.036623815159168E+09, -1.377430278948650E+08, -3.226865213740509E+05,  3.479360344419225E+05,  2.435475382577636E+02,
2407765.500000000, A.D. 1880-Feb-20 00:00:00.0000,  3.261755308423241E+09,  3.040102093160686E+09, -1.377400435382696E+08, -3.230355375809973E+05,  3.477005120507042E+05,  3.295217513508504E+02,
2407775.500000000, A.D. 1880-Mar-01 00:00:00.0000,  3.258522440497387E+09,  3.043576877165416E+09, -1.377369949162344E+08, -3.235441051731737E+05,  3.473518534303870E+05,  3.492679406236022E+02,
2407785.500000000, A.D. 1880-Mar-11 00:00:00.0000,  3.255285864658550E+09,  3.047048410926741E+09, -1.377337004943073E+08, -3.238810181514213E+05,  3.469173730869164E+05,  2.925619513444282E+02,
2407795.500000000, A.D. 1880-Mar-21 00:00:00.0000,  3.252045294565255E+09,  3.050516588331315E+09, -1.377302059661275E+08, -3.241608671587030E+05,  3.466458833700082E+05,  3.477991318931323E+02,
2407805.500000000, A.D. 1880-Mar-31 00:00:00.0000,  3.248800921376393E+09,  3.053981216449618E+09, -1.377266655516013E+08, -3.246462642201051E+05,  3.463612145945825E+05,  4.124472426345434E+02,
2407815.500000000, A.D. 1880-Apr-10 00:00:00.0000,  3.245552919591032E+09,  3.057442506545368E+09, -1.377229407584748E+08, -3.250656983241835E+05,  3.459204366184354E+05,  3.595884084502409E+02,
2407825.500000000, A.D. 1880-Apr-20 00:00:00.0000,  3.242300990775551E+09,  3.060900514715503E+09, -1.377189591166656E+08, -3.253198363863392E+05,  3.455850548816638E+05,  3.678871721873776E+02,
2407835.500000000, A.D. 1880-Apr-30 00:00:00.0000,  3.239045132884443E+09,  3.064354979703251E+09, -1.377149013366098E+08, -3.257396966355855E+05,  3.453407352683043E+05,  4.572849737772586E+02,
2407845.500000000, A.D. 1880-May-10 00:00:00.0000,  3.235785640535655E+09,  3.067805979582845E+09, -1.377107308407319E+08, -3.262260472632541E+05,  3.449341877975019E+05,  4.370949479292705E+02,
2407855.500000000, A.D. 1880-May-20 00:00:00.0000,  3.232522336692521E+09,  3.071253702364847E+09, -1.377062882861058E+08, -3.265069611358422E+05,  3.445311153171392E+05,  4.015064601247140E+02,
2407865.500000000, A.D. 1880-May-30 00:00:00.0000,  3.229255033007092E+09,  3.074697926515755E+09, -1.377017056332316E+08, -3.268440577134648E+05,  3.442849570464476E+05,  4.847226509338889E+02,
2407875.500000000, A.D. 1880-Jun-09 00:00:00.0000,  3.225984026295584E+09,  3.078138561091180E+09, -1.376970640701655E+08, -3.273515218176652E+05,  3.439377545423994E+05,  5.120113967599423E+02,
2407885.500000000, A.D. 1880-Jun-19 00:00:00.0000,  3.222709344485287E+09,  3.081575848204443E+09, -1.376921845724443E+08, -3.276984809622725E+05,  3.434910941266739E+05,  4.537167374485058E+02,
2407895.500000000, A.D. 1880-Jun-29 00:00:00.0000,  3.219430697269109E+09,  3.085009707064456E+09, -1.376870947003611E+08, -3.279686197698409E+05,  3.432026502429792E+05,  5.023852033243116E+02,
2407905.500000000, A.D. 1880-Jul-09 00:00:00.0000,  3.216148254979468E+09,  3.088439926082297E+09, -1.376819580299492E+08, -3.284430131311134E+05,  3.429173269640199E+05,  5.724741446246760E+02,
2407915.500000000, A.D. 1880-Jul-19 00:00:00.0000,  3.212862225243778E+09,  3.091866700376091E+09, -1.376766492857699E+08, -3.288702882337801E+05,  3.424705558809792E+05,  5.227126887573902E+02,
2407925.500000000, A.D. 1880-Jul-29 00:00:00.0000,  3.209572329214182E+09,  3.095290112233770E+09, -1.376710799972026E+08, -3.291201668810422E+05,  3.421160388500184E+05,  5.233100163419500E+02,
2407935.500000000, A.D. 1880-Aug-08 00:00:00.0000,  3.206278540846406E+09,  3.098709905381804E+09, -1.376654286203349E+08, -3.295222034526076E+05,  3.418665503214329E+05,  6.136707190823507E+02,
2407945.500000000, A.D. 1880-Aug-18 00:00:00.0000,  3.202981166949777E+09,  3.102126139959138E+09, -1.376596768965033E+08, -3.300095525835117E+05,  3.414608636281087E+05,  5.999802579237553E+02,
2407955.500000000, A.D. 1880-Aug-28 00:00:00.0000,  3.199680059559774E+09,  3.105539023572679E+09, -1.376536574551888E+08, -3.302927665581410E+05,  3.410424266095643E+05,  5.588593264814904E+02,
2407965.500000000, A.D. 1880-Sep-07 00:00:00.0000,  3.196375011684186E+09,  3.108948356182576E+09, -1.376474894873408E+08, -3.306115539554592E+05,  3.407864340297445E+05,  6.381891243176888E+02,
2407975.500000000, A.D. 1880-Sep-17 00:00:00.0000,  3.193066309755581E+09,  3.112354037105899E+09, -1.376412698672186E+08, -3.311116170412797E+05,  3.404449745450345E+05,  6.727649697946027E+02,
2407985.500000000, A.D. 1880-Sep-27 00:00:00.0000,  3.189754002611308E+09,  3.115756318430554E+09, -1.376348217055527E+08, -3.314661924644180E+05,  3.399917491007468E+05,  6.136293688068143E+02,
2407995.500000000, A.D. 1880-Oct-07 00:00:00.0000,  3.186437782901495E+09,  3.119155145857266E+09, -1.376281534614830E+08, -3.317261095710238E+05,  3.396905674030797E+05,  6.554215573026817E+02,
2408005.500000000, A.D. 1880-Oct-17 00:00:00.0000,  3.183117785538314E+09,  3.122550294023952E+09, -1.376214355837665E+08, -3.321884306875629E+05,  3.394090506377427E+05,  7.305807450437015E+02,
2408015.500000000, A.D. 1880-Oct-27 00:00:00.0000,  3.179794232723985E+09,  3.125941939579267E+09, -1.376145560641192E+08, -3.326246405724882E+05,  3.389619933956163E+05,  6.848826383016643E+02,
2408025.500000000, A.D. 1880-Nov-06 00:00:00.0000,  3.176466851620646E+09,  3.129330183456829E+09, -1.376074101639934E+08, -3.328746142869838E+05,  3.385921602156451E+05,  6.782812762750240E+02,
2408035.500000000, A.D. 1880-Nov-16 00:00:00.0000,  3.173135578964972E+09,  3.132714764330168E+09, -1.376001714799719E+08, -3.332627544878719E+05,  3.383387358015325E+05,  7.692573996205318E+02,
2408045.500000000, A.D. 1880-Nov-26 00:00:00.0000,  3.169800723361442E+09,  3.136095706312400E+09, -1.375928401386899E+08, -3.337544383124291E+05,  3.379347823328446E+05,  7.627637712636016E+02,
2408055.500000000, A.D. 1880-Dec-06 00:00:00.0000,  3.166462169512143E+09,  3.139473218955763E+09, -1.375852426870764E+08, -3.340449034054852E+05,  3.375009060149629E+05,  7.170514423679464E+02,
2408065.500000000, A.D. 1880-Dec-16 00:00:00.0000,  3.163119693403876E+09,  3.142847117246932E+09, -1.375774835544535E+08, -3.343505759836662E+05,  3.372322645509514E+05,  7.923255435905127E+02,
2408075.500000000, A.D. 1880-Dec-26 00:00:00.0000,  3.159773565265071E+09,  3.146217271998709E+09, -1.375696742385209E+08, -3.348461461336950E+05,  3.368919996259270E+05,  8.344021999214085E+02,
2408085.500000000, A.D. 1881-Jan-05 00:00:00.0000,  3.156423868502627E+09,  3.149583921059279E+09, -1.375616434746208E+08, -3.352107283614054E+05,  3.364272435735995E+05,  7.754002982717807E+02,
2408095.500000000, A.D. 1881-Jan-15 00:00:00.0000,  3.153070301860727E+09,  3.152947027186544E+09, -1.375533819475988E+08, -3.354618057988677E+05,  3.361062833236038E+05,  8.101386633303143E+02,
2408105.500000000, A.D. 1881-Jan-25 00:00:00.0000,  3.149712982986630E+09,  3.156306349696282E+09, -1.375450664750032E+08, -3.359094712906692E+05,  3.358211821690935E+05,  8.897689070348825E+02,
2408115.500000000, A.D. 1881-Feb-04 00:00:00.0000,  3.146352166099569E+09,  3.159662045896315E+09, -1.375366007384932E+08, -3.363503155458670E+05,  3.353684182189737E+05,  8.486305816049530E+02,
2408125.500000000, A.D. 1881-Feb-14 00:00:00.0000,  3.142987606372782E+09,  3.163014239779527E+09, -1.375278660722244E+08, -3.365960186203217E+05,  3.349778797090506E+05,  8.347682170299471E+02,
2408135.500000000, A.D. 1881-Feb-24 00:00:00.0000,  3.139619223723580E+09,  3.166362677504391E+09, -1.375190309266754E+08, -3.369624298829981E+05,  3.347153309782194E+05,  9.251692468204375E+02,
2408145.500000000, A.D. 1881-Mar-06 00:00:00.0000,  3.136247344881005E+09,  3.169707367803904E+09, -1.375101149121838E+08, -3.374481212317974E+05,  3.343122408175581E+05,  9.256522024268818E+02,
2408155.500000000, A.D. 1881-Mar-16 00:00:00.0000,  3.132871891622665E+09,  3.173048549358211E+09, -1.375009395750810E+08, -3.377381217958141E+05,  3.338648119913426E+05,  8.755867823669639E+02,
2408165.500000000, A.D. 1881-Mar-26 00:00:00.0000,  3.129492619434931E+09,  3.176386070805219E+09, -1.374915933762683E+08, -3.380229918328826E+05,  3.335850724825823E+05,  9.457404555505548E+02,
2408175.500000000, A.D. 1881-Apr-05 00:00:00.0000,  3.126109779748490E+09,  3.179719792937037E+09, -1.374822019785973E+08, -3.385046384687763E+05,  3.332503603455061E+05,  9.945801160337915E+02,
2408185.500000000, A.D. 1881-Apr-15 00:00:00.0000,  3.122723482992011E+09,  3.183049959709405E+09, -1.374726011805805E+08, -3.388722725586119E+05,  3.327818844991105E+05,  9.360587537185424E+02,
2408195.500000000, A.D. 1881-Apr-25 00:00:00.0000,  3.119333421750352E+09,  3.186376571091867E+09, -1.374627630551591E+08, -3.391105835608389E+05,  3.324492618066142E+05,  9.632413326466605E+02,
2408205.500000000, A.D. 1881-May-05 00:00:00.0000,  3.115939674499824E+09,  3.189699387691751E+09, -1.374528678799258E+08, -3.395399961074466E+05,  3.321693986643646E+05,  1.046530858767591E+03,
2408215.500000000, A.D. 1881-May-15 00:00:00.0000,  3.112542501158787E+09,  3.193018553052576E+09, -1.374428349011240E+08, -3.399843374995666E+05,  3.317217641751720E+05,  1.010487379571988E+03,
2408225.500000000, A.D. 1881-May-25 00:00:00.0000,  3.109141665266388E+09,  3.196334213225111E+09, -1.374325318514665E+08, -3.402285767155107E+05,  3.313207119418290E+05,  9.896974549859806E+02,
2408235.500000000, A.D. 1881-Jun-04 00:00:00.0000,  3.105737050108697E+09,  3.199646125726989E+09, -1.374221189724264E+08, -3.405773663470565E+05,  3.310582276205457E+05,  1.079020230772512E+03,
2408245.500000000, A.D. 1881-Jun-14 00:00:00.0000,  3.102328965372635E+09,  3.202954279211450E+09, -1.374116327338644E+08, -3.410633571932865E+05,  3.306649801385750E+05,  1.087102194399356E+03,
2408255.500000000, A.D. 1881-Jun-24 00:00:00.0000,  3.098917344524591E+09,  3.206258913927293E+09, -1.374008906469173E+08, -3.413627482373796E+05,  3.302105581275611E+05,  1.033784781346262E+03,
2408265.500000000, A.D. 1881-Jul-04 00:00:00.0000,  3.095501914406970E+09,  3.209559887437320E+09, -1.373899643810018E+08, -3.416374927318842E+05,  3.299221821579323E+05,  1.098676966726745E+03,
2408275.500000000, A.D. 1881-Jul-14 00:00:00.0000,  3.092082898444658E+09,  3.212857027799322E+09, -1.373789923158935E+08, -3.421143887550320E+05,  3.295934705450202E+05,  1.154376580902392E+03,
2408285.500000000, A.D. 1881-Jul-24 00:00:00.0000,  3.088660430829175E+09,  3.216150556494434E+09, -1.373678190096458E+08, -3.424953197012508E+05,  3.291203546342549E+05,  1.097499544399167E+03,
2408295.500000000, A.D. 1881-Aug-03 00:00:00.0000,  3.085234205505710E+09,  3.219440483710649E+09, -1.373563985872654E+08, -3.427316601987471E+05,  3.287710845180239E+05,  1.117336338190878E+03,
2408305.500000000, A.D. 1881-Aug-13 00:00:00.0000,  3.081804272899643E+09,  3.222726547431665E+09, -1.373449138843058E+08, -3.431500682306342E+05,  3.284884010050535E+05,  1.203826342814833E+03,
2408315.500000000, A.D. 1881-Aug-23 00:00:00.0000,  3.078370917941819E+09,  3.226008854279327E+09, -1.373333020902582E+08, -3.436023673791165E+05,  3.280379681997465E+05,  1.173514153995060E+03,
2408325.500000000, A.D. 1881-Sep-02 00:00:00.0000,  3.074933940176961E+09,  3.229287563380408E+09, -1.373214195050060E+08, -3.438496461163868E+05,  3.276178605397941E+05,  1.146263662047414E+03,
2408335.500000000, A.D. 1881-Sep-12 00:00:00.0000,  3.071493202600230E+09,  3.232562440464407E+09, -1.373094165658303E+08, -3.441826766834727E+05,  3.273443955875564E+05,  1.233784309827648E+03,
2408345.500000000, A.D. 1881-Sep-22 00:00:00.0000,  3.068049018280933E+09,  3.235833442945694E+09, -1.372973479818330E+08, -3.446663719782328E+05,  3.269506591158315E+05,  1.249377545018845E+03,
2408355.500000000, A.D. 1881-Oct-02 00:00:00.0000,  3.064601363993937E+09,  3.239100812252455E+09, -1.372850308857689E+08, -3.449715283378373E+05,  3.264803911896370E+05,  1.193180335462209E+03,
2408365.500000000, A.D. 1881-Oct-12 00:00:00.0000,  3.061149966296453E+09,  3.242364428518783E+09, -1.372725203795354E+08, -3.452304566386737E+05,  3.261743563365707E+05,  1.251870097090634E+03,
2408375.500000000, A.D. 1881-Oct-22 00:00:00.0000,  3.057695038444140E+09,  3.245624105838689E+09, -1.372599667971948E+08, -3.456931241006339E+05,  3.258448981540742E+05,  1.313554946169137E+03,
2408385.500000000, A.D. 1881-Nov-01 00:00:00.0000,  3.054236751832981E+09,  3.248880061355092E+09, -1.372472254273611E+08, -3.460776501868241E+05,  3.253639270730434E+05,  1.258553222331022E+03,
2408395.500000000, A.D. 1881-Nov-11 00:00:00.0000,  3.050774814956017E+09,  3.252132337105426E+09, -1.372342331139100E+08, -3.463028837623679E+05,  3.249957737572783E+05,  1.270434810199615E+03,
2408405.500000000, A.D. 1881-Nov-21 00:00:00.0000,  3.047309257824703E+09,  3.255380676320796E+09, -1.372211734962287E+08, -3.466987537423231E+05,  3.247103869510514E+05,  1.358908888170717E+03,
2408415.500000000, A.D. 1881-Dec-01 00:00:00.0000,  3.043840384410699E+09,  3.258625181423041E+09, -1.372080009895976E+08, -3.471486363703255E+05,  3.242622060489666E+05,  1.334554465138434E+03,
2408425.500000000, A.D. 1881-Dec-11 00:00:00.0000,  3.040368011740953E+09,  3.261866045601353E+09, -1.371945599001122E+08, -3.473926814323889E+05,  3.238290403170462E+05,  1.301126449896175E+03,
2408435.500000000, A.D. 1881-Dec-21 00:00:00.0000,  3.036891968641405E+09,  3.265103055151576E+09, -1.371809887834392E+08, -3.477040331359017E+05,  3.235503126113456E+05,  1.386022002108646E+03,
2408445.500000000, A.D. 1881-Dec-31 00:00:00.0000,  3.033412553905202E+09,  3.268336149534538E+09, -1.371673592435427E+08, -3.481798068682833E+05,  3.231642404802385E+05,  1.409190829584703E+03,
2408455.500000000, A.D. 1882-Jan-10 00:00:00.0000,  3.029929767427285E+09,  3.271565578350264E+09, -1.371534885483110E+08, -3.484890764751057E+05,  3.226876434337698E+05,  1.351014311279013E+03,
2408465.500000000, A.D. 1882-Jan-20 00:00:00.0000,  3.026443315645181E+09,  3.274791247765599E+09, -1.371394133280768E+08, -3.487332323051036E+05,  3.223717417763117E+05,  1.403342614224580E+03,
2408475.500000000, A.D. 1882-Jan-30 00:00:00.0000,  3.022953377742945E+09,  3.278012954875271E+09, -1.371252933440211E+08, -3.491827175834966E+05,  3.220486896220953E+05,  1.470930802346290E+03,
2408485.500000000, A.D. 1882-Feb-09 00:00:00.0000,  3.019460143228611E+09,  3.281230898677251E+09, -1.371109956440639E+08, -3.495739694504712E+05,  3.215671113325794E+05,  1.418894319900034E+03,
2408495.500000000, A.D. 1882-Feb-19 00:00:00.0000,  3.015963328734308E+09,  3.284445140697292E+09, -1.370964403008165E+08, -3.497935862679738E+05,  3.211854079395303E+05,  1.423243579705898E+03,
2408505.500000000, A.D. 1882-Mar-01 00:00:00.0000,  3.012462930670609E+09,  3.287655424395885E+09, -1.370818087791409E+08, -3.501725619106555E+05,  3.209005872456051E+05,  1.513507124168792E+03,
2408515.500000000, A.D. 1882-Mar-11 00:00:00.0000,  3.008959253817821E+09,  3.290861825082676E+09, -1.370670728075433E+08, -3.506258132631496E+05,  3.204566041522763E+05,  1.495980157692936E+03,
2408525.500000000, A.D. 1882-Mar-21 00:00:00.0000,  3.005452137061055E+09,  3.294064541757865E+09, -1.370520676630869E+08, -3.508736252717330E+05,  3.200100791165286E+05,  1.457165536903021E+03,
2408535.500000000, A.D. 1882-Mar-31 00:00:00.0000,  3.001941386292789E+09,  3.297263366198678E+09, -1.370369198217950E+08, -3.511686829276606E+05,  3.197227943836544E+05,  1.538943017320600E+03,
2408545.500000000, A.D. 1882-Apr-10 00:00:00.0000,  2.998427293871863E+09,  3.300458207192525E+09, -1.370217181704273E+08, -3.516390823842299E+05,  3.193409305661353E+05,  1.569737189443389E+03,
2408555.500000000, A.D. 1882-Apr-20 00:00:00.0000,  2.994909896186131E+09,  3.303649309567260E+09, -1.370062831869276E+08, -3.519552078479382E+05,  3.188546268443343E+05,  1.510321809132001E+03,
2408565.500000000, A.D. 1882-Apr-30 00:00:00.0000,  2.991388898250595E+09,  3.306836599393812E+09, -1.369906339963510E+08, -3.521862967701196E+05,  3.185233985668306E+05,  1.555762436356350E+03,
2408575.500000000, A.D. 1882-May-10 00:00:00.0000,  2.987864462615722E+09,  3.310019855907377E+09, -1.369749398234296E+08, -3.526200391904921E+05,  3.182014320458513E+05,  1.628415706878673E+03,
2408585.500000000, A.D. 1882-May-20 00:00:00.0000,  2.984336816706621E+09,  3.313199266444118E+09, -1.369590821231549E+08, -3.530142026308273E+05,  3.177171713465590E+05,  1.579662038761496E+03,
2408595.500000000, A.D. 1882-May-30 00:00:00.0000,  2.980805696281143E+09,  3.316374928961219E+09, -1.369429645907023E+08, -3.532260908297140E+05,  3.173201852082273E+05,  1.576254437691214E+03,
2408605.500000000, A.D. 1882-Jun-09 00:00:00.0000,  2.977271066156700E+09,  3.319546596405725E+09, -1.369267649093235E+08, -3.535837349714221E+05,  3.170336042700535E+05,  1.667097593509749E+03,
2408615.500000000, A.D. 1882-Jun-19 00:00:00.0000,  2.973733238486449E+09,  3.322714325804942E+09, -1.369104734271576E+08, -3.540343012633434E+05,  3.165945525818373E+05,  1.656227655931306E+03,
2408625.500000000, A.D. 1882-Jun-29 00:00:00.0000,  2.970192079588424E+09,  3.325878337479570E+09, -1.368939180627763E+08, -3.542819794956378E+05,  3.161372511784590E+05,  1.612097519572011E+03,
